ID_LATTES	NM_PROGRAMA_IES	NM_ENTIDADE_ENSINO
9721655113808174	BIBLIOTECONOMIA	UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO
8923817358777809	GESTÃO DE DOCUMENTOS E ARQUIVOS	UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO
6909041872447917	GESTÃO DE DOCUMENTOS E ARQUIVOS	UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO
8713013619609185	BIBLIOTECONOMIA	UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO
5264867259795382	BIBLIOTECONOMIA	UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO
6986762652734445	BIBLIOTECONOMIA	UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO
1638018999454609	GESTÃO DE DOCUMENTOS E ARQUIVOS	UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO
8294828055636714	GESTÃO DE DOCUMENTOS E ARQUIVOS	UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO
1675500756212795	BIBLIOTECONOMIA	UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO
2530231528011883	BIBLIOTECONOMIA	UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO
3422623122948389	BIBLIOTECONOMIA	UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO
0063501372958634	BIBLIOTECONOMIA	UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO
5536314656072805	BIBLIOTECONOMIA	UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO
9652223272629629	BIBLIOTECONOMIA	UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO
7647422166759358	BIBLIOTECONOMIA	UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO
2343843346662688	BIBLIOTECONOMIA	UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO
5206195266468729	BIBLIOTECONOMIA	UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO
0817031652271267	BIBLIOTECONOMIA	UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO
9317111026989061	CIÊNCIAS DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
3328212638040851	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
5032971867774318	CIÊNCIAS DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
7235126549411503	CIÊNCIAS DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
2375895048109427	CIÊNCIAS DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
5485409441731702	CIÊNCIAS DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
8156406349115643	CIÊNCIAS DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
5217795669575718	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
5778077913636212	CIÊNCIAS DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
9006683778296973	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
2434972394883934	CIÊNCIAS DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
5412492257148196	CIÊNCIAS DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
9453097597745835	CIÊNCIAS DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
2249630112084998	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
7530542569873879	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
8243001226255815	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
8176475254927157	CIÊNCIAS DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
8966520652185410	CIÊNCIAS DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
6442935126020226	CIÊNCIAS DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
4162674522016220	CIÊNCIAS DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
0616315000241137	CIÊNCIAS DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
4009452150201421	CIÊNCIAS DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
4390865555343440	CIÊNCIAS DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
2186094231736251	CIÊNCIAS DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
5009062603063345	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
5218069708058487	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
3183050056105009	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
5336218259257800	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
6363095991840726	CIÊNCIAS DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
6523065261260011	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
9553707435669429	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
9782284339269646	CIÊNCIAS DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
0933539682074676	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
5084323621859190	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
8840124188505402	CIÊNCIAS DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
9503365193492380	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
1864473087690223	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
6126712875843734	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
8222736336322955	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
1807279435788513	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
4218954956709188	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
6224307970906388	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
4726949697973381	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
4271090306897767	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
3275908765222466	CIÊNCIAS DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
8531105272766089	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
3179079966117749	CIÊNCIAS DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
0146077522102988	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
5140588181933697	CIÊNCIAS DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
2803696275869287	GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO	UNIVERSIDADE FEDERAL DE MINAS GERAIS
8300496710272234	SISTEMAS DE INFORMAÇÃO E GESTÃO DO CONHECIMENTO	UNIVERSIDADE FUMEC
4447716184916277	SISTEMAS DE INFORMAÇÃO E GESTÃO DO CONHECIMENTO	UNIVERSIDADE FUMEC
3500824322517512	SISTEMAS DE INFORMAÇÃO E GESTÃO DO CONHECIMENTO	UNIVERSIDADE FUMEC
7442068334410248	SISTEMAS DE INFORMAÇÃO E GESTÃO DO CONHECIMENTO	UNIVERSIDADE FUMEC
3615797323442040	SISTEMAS DE INFORMAÇÃO E GESTÃO DO CONHECIMENTO	UNIVERSIDADE FUMEC
5642811185402139	SISTEMAS DE INFORMAÇÃO E GESTÃO DO CONHECIMENTO	UNIVERSIDADE FUMEC
2895266490164675	SISTEMAS DE INFORMAÇÃO E GESTÃO DO CONHECIMENTO	UNIVERSIDADE FUMEC
4348087237433332	SISTEMAS DE INFORMAÇÃO E GESTÃO DO CONHECIMENTO	UNIVERSIDADE FUMEC
9578124356618067	SISTEMAS DE INFORMAÇÃO E GESTÃO DO CONHECIMENTO	UNIVERSIDADE FUMEC
8430093047455073	SISTEMAS DE INFORMAÇÃO E GESTÃO DO CONHECIMENTO	UNIVERSIDADE FUMEC
6502942873335887	SISTEMAS DE INFORMAÇÃO E GESTÃO DO CONHECIMENTO	UNIVERSIDADE FUMEC
2119057158182202	SISTEMAS DE INFORMAÇÃO E GESTÃO DO CONHECIMENTO	UNIVERSIDADE FUMEC
2059721547043120	SISTEMAS DE INFORMAÇÃO E GESTÃO DO CONHECIMENTO	UNIVERSIDADE FUMEC
7121724013827539	SISTEMAS DE INFORMAÇÃO E GESTÃO DO CONHECIMENTO	UNIVERSIDADE FUMEC
3564597309576489	SISTEMAS DE INFORMAÇÃO E GESTÃO DO CONHECIMENTO	UNIVERSIDADE FUMEC
7124931056289027	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SÃO CARLOS
0372192175262438	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SÃO CARLOS
1584935790390793	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SÃO CARLOS
4898201916360294	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SÃO CARLOS
7327673330074701	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SÃO CARLOS
4754764003480925	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SÃO CARLOS
6958372164719600	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SÃO CARLOS
7609135667093837	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SÃO CARLOS
1170937498266968	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SÃO CARLOS
5324289839207169	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SÃO CARLOS
1291482506649810	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SÃO CARLOS
9896600626524397	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SÃO CARLOS
5381461208053330	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SÃO CARLOS
0767710394930118	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SÃO CARLOS
4226275371443693	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SÃO CARLOS
9163421021115381	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SÃO CARLOS
5602653417743793	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SÃO CARLOS
7369575632657650	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
4531433505351729	GESTÃO DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
3633524595837184	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
2986616715435331	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
1070631453914536	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
0806369390396060	GESTÃO DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
5722744510274635	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
8933485589661265	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
8176475254927157	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
6156509933307243	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
9499155021568732	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
4693623482040856	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
9499155021568732	GESTÃO DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
2141243303464173	GESTÃO DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
6449348266899431	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
4531433505351729	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
2141243303464173	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
8007715109193414	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
1070631453914536	GESTÃO DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
8007715109193414	GESTÃO DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
1950508075947990	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
7888755937461651	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
7224504768054079	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
2052055753251299	GESTÃO DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
7224504768054079	GESTÃO DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
3159202958465443	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
6156509933307243	GESTÃO DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
2052055753251299	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
5960356143788410	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
4693623482040856	GESTÃO DA INFORMAÇÃO	UNIVERSIDADE DE SÃO PAULO
5170688300970006	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
1484808558396980	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
1049186978910803	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
6106443387062363	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
6124696166344150	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
1744684558489377	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
5819951651545585	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
5562746387565465	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
9889031497844442	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
3901317157203491	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
0592809928580900	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
1022660730972320	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
6780125312954825	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
7400213779389091	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
5073860126319285	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
8938252042140828	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
0812422122265124	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
0475077117392892	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
4652647090897148	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
6732213490679586	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
6027755717265622	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
6452895202161120	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
5658134053257855	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
7390573927636069	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
0772836405405573	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
1139786651111231	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
6530346906709462	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
1445931826215377	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
5109503945869909	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
8596568228676820	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
3954065076810604	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
4696188844031387	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
6380929054652063	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
5460972179410597	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA )
1951458905440926	MEMÓRIA E ACERVOS	FUNDACAO CASA DE RUI BARBOSA
1180749525319069	MEMÓRIA E ACERVOS	FUNDACAO CASA DE RUI BARBOSA
1640690518235989	MEMÓRIA E ACERVOS	FUNDACAO CASA DE RUI BARBOSA
7913911848859139	MEMÓRIA E ACERVOS	FUNDACAO CASA DE RUI BARBOSA
1349639993580935	MEMÓRIA E ACERVOS	FUNDACAO CASA DE RUI BARBOSA
3449174755012567	MEMÓRIA E ACERVOS	FUNDACAO CASA DE RUI BARBOSA
3422623122948389	MEMÓRIA E ACERVOS	FUNDACAO CASA DE RUI BARBOSA
4694576349618479	MEMÓRIA E ACERVOS	FUNDACAO CASA DE RUI BARBOSA
3015216414074763	MEMÓRIA E ACERVOS	FUNDACAO CASA DE RUI BARBOSA
8703487923189573	MEMÓRIA E ACERVOS	FUNDACAO CASA DE RUI BARBOSA
1408236113866904	MEMÓRIA E ACERVOS	FUNDACAO CASA DE RUI BARBOSA
8379579771424108	MEMÓRIA E ACERVOS	FUNDACAO CASA DE RUI BARBOSA
8621006353013998	MEMÓRIA E ACERVOS	FUNDACAO CASA DE RUI BARBOSA
8896101082853685	MEMÓRIA E ACERVOS	FUNDACAO CASA DE RUI BARBOSA
9830530815240859	MEMÓRIA E ACERVOS	FUNDACAO CASA DE RUI BARBOSA
0259346164802727	MEMÓRIA E ACERVOS	FUNDACAO CASA DE RUI BARBOSA
9303836829970241	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL DE LONDRINA
5248079505422092	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL DE LONDRINA
5491080011415256	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL DE LONDRINA
4752632781155101	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL DE LONDRINA
2141243303464173	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL DE LONDRINA
3588218110877458	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL DE LONDRINA
9104492904998473	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL DE LONDRINA
9155213132741877	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL DE LONDRINA
4749820780558382	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL DE LONDRINA
9391057804931698	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL DE LONDRINA
9293403585384915	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL DE LONDRINA
7236712895240356	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL DE LONDRINA
5602653417743793	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL DE LONDRINA
9296179246118904	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL DE LONDRINA
6305738943036308	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL DE LONDRINA
8546252377315420	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL DE LONDRINA
2601219157653725	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL DE LONDRINA
6543436156553138	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL DE LONDRINA
5012034338598304	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL DE LONDRINA
7093169997866163	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE ESTADUAL DE LONDRINA
4767432940301118	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SANTA CATARINA
0149028226656519	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SANTA CATARINA
2818512057033481	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SANTA CATARINA
1973469817655034	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SANTA CATARINA
6305102076032900	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SANTA CATARINA
3833417126925918	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SANTA CATARINA
2609254559240670	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SANTA CATARINA
6493679032893430	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SANTA CATARINA
4687858846001290	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SANTA CATARINA
1030772767470294	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SANTA CATARINA
1818999454664723	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SANTA CATARINA
6259487897392078	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SANTA CATARINA
6923013263292185	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SANTA CATARINA
4588973096462209	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SANTA CATARINA
0144377022254487	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SANTA CATARINA
1501432966944448	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SANTA CATARINA
1307713177150719	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SANTA CATARINA
3186874576738250	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SANTA CATARINA
8153758173673961	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SANTA CATARINA
7540571280471559	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SANTA CATARINA
7379964103715413	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SANTA CATARINA
1852532441492950	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SANTA CATARINA
6722222615474343	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SANTA CATARINA
5163191593965425	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE SANTA CATARINA
0352307428831262	GESTÃO DA INFORMAÇÃO	UNIVERSIDADE DO ESTADO DE SANTA CATARINA
1234859590624941	GESTÃO DA INFORMAÇÃO	UNIVERSIDADE DO ESTADO DE SANTA CATARINA
5860437073918922	GESTÃO DA INFORMAÇÃO	UNIVERSIDADE DO ESTADO DE SANTA CATARINA
9176485678404469	GESTÃO DA INFORMAÇÃO	UNIVERSIDADE DO ESTADO DE SANTA CATARINA
6462168333441667	GESTÃO DA INFORMAÇÃO	UNIVERSIDADE DO ESTADO DE SANTA CATARINA
9181524134984137	GESTÃO DA INFORMAÇÃO	UNIVERSIDADE DO ESTADO DE SANTA CATARINA
2805777083019311	GESTÃO DA INFORMAÇÃO	UNIVERSIDADE DO ESTADO DE SANTA CATARINA
9018524527620180	GESTÃO DA INFORMAÇÃO	UNIVERSIDADE DO ESTADO DE SANTA CATARINA
5548053465975710	GESTÃO DA INFORMAÇÃO	UNIVERSIDADE DO ESTADO DE SANTA CATARINA
1247317226007147	GESTÃO DA INFORMAÇÃO	UNIVERSIDADE DO ESTADO DE SANTA CATARINA
