ID_LATTES	NM_PROGRAMA_IES	NM_ENTIDADE_ENSINO
0641735531407998	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
2977195611429245	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
6451284282728766	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
4339843006767242	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
0745312226027287	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
4620443354496222	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
4694549111336499	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
3057887502073096	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
3081925668583886	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
2732121599274507	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
6831768286313712	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
5973186167388983	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
4402586609843344	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
7358099699936458	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
2542175588640674	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
6188227398831347	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
4920258823233058	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
7818878255873591	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
6622799236125103	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
6799014309725419	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
2093718148536940	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
7261480376345413	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
7989040959035699	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
3089650179595241	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
3458947518634904	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
0248498723571262	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
9814042363730369	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
2260335592246715	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
7904396285319903	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
1481370037047711	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
4555502637063821	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
1473692434258851	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
0637002618453894	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
8568317210953367	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
6600425096998622	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
0641735531407998	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
2977195611429245	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
6451284282728766	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
4339843006767242	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
0745312226027287	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
4620443354496222	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
4694549111336499	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
3057887502073096	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
3081925668583886	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
2732121599274507	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
6831768286313712	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
5973186167388983	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
4402586609843344	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
7358099699936458	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
2542175588640674	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
6188227398831347	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
4920258823233058	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
7818878255873591	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
6622799236125103	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
6799014309725419	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
2093718148536940	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
7261480376345413	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
7989040959035699	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
3089650179595241	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
3458947518634904	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
0248498723571262	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
9814042363730369	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
2260335592246715	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
7904396285319903	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
1481370037047711	CIÊNCIAS DO MOVIMENTO HUMANO	Universidade Federal do Rio Grande do Sul
4417107747333980	CIÊNCIAS EM GASTROENTEROLOGIA E HEPATOLOGIA	Universidade Federal do Rio Grande do Sul
8322034445809503	CIÊNCIAS EM GASTROENTEROLOGIA E HEPATOLOGIA	Universidade Federal do Rio Grande do Sul
3417906014707089	CIÊNCIAS EM GASTROENTEROLOGIA E HEPATOLOGIA	Universidade Federal do Rio Grande do Sul
2622760930106486	CIÊNCIAS EM GASTROENTEROLOGIA E HEPATOLOGIA	Universidade Federal do Rio Grande do Sul
5522413006592134	CIÊNCIAS EM GASTROENTEROLOGIA E HEPATOLOGIA	Universidade Federal do Rio Grande do Sul
3131414334965018	CIÊNCIAS EM GASTROENTEROLOGIA E HEPATOLOGIA	Universidade Federal do Rio Grande do Sul
0726009160227341	CIÊNCIAS EM GASTROENTEROLOGIA E HEPATOLOGIA	Universidade Federal do Rio Grande do Sul
5860386130125837	CIÊNCIAS EM GASTROENTEROLOGIA E HEPATOLOGIA	Universidade Federal do Rio Grande do Sul
4692452265998715	CIÊNCIAS EM GASTROENTEROLOGIA E HEPATOLOGIA	Universidade Federal do Rio Grande do Sul
1042410302815029	CIÊNCIAS EM GASTROENTEROLOGIA E HEPATOLOGIA	Universidade Federal do Rio Grande do Sul
9325091115265469	CIÊNCIAS EM GASTROENTEROLOGIA E HEPATOLOGIA	Universidade Federal do Rio Grande do Sul
8845357512345916	CIÊNCIAS EM GASTROENTEROLOGIA E HEPATOLOGIA	Universidade Federal do Rio Grande do Sul
7995847244968479	CIÊNCIAS EM GASTROENTEROLOGIA E HEPATOLOGIA	Universidade Federal do Rio Grande do Sul
6494277804444546	CIÊNCIAS EM GASTROENTEROLOGIA E HEPATOLOGIA	Universidade Federal do Rio Grande do Sul
6491727551230471	CIÊNCIAS EM GASTROENTEROLOGIA E HEPATOLOGIA	Universidade Federal do Rio Grande do Sul
3537643412966696	CIÊNCIAS EM GASTROENTEROLOGIA E HEPATOLOGIA	Universidade Federal do Rio Grande do Sul
9644918418787721	CIÊNCIAS EM GASTROENTEROLOGIA E HEPATOLOGIA	Universidade Federal do Rio Grande do Sul
1240476249670022	CIÊNCIAS EM GASTROENTEROLOGIA E HEPATOLOGIA	Universidade Federal do Rio Grande do Sul
8965159370786039	CIÊNCIAS EM GASTROENTEROLOGIA E HEPATOLOGIA	Universidade Federal do Rio Grande do Sul
0695430441325943	CIÊNCIAS EM GASTROENTEROLOGIA E HEPATOLOGIA	Universidade Federal do Rio Grande do Sul
4050543278806170	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
7316338454902623	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
1903025298414204	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
3011308324416888	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
2370925075385985	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
2447341712745669	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
7594780599082931	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
5064699090017963	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
0358973254229968	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
1387759122423244	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
0062895339364868	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
2839939202129104	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
6916587666283502	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
8266056543691137	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
5223057662929273	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
3227445943067035	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
6652867749152426	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
9385103078887175	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
3204512494420226	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
6464194853259299	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
2295421418011486	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
8397252978163464	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
1500945601867299	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
3869174005572803	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
6452901126311012	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
5386062931435896	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
5554403984004797	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
7116144690986974	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
3324266613856962	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
0493763837980742	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
5548361916821654	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
9676107957119073	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
4662273973783290	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
1595352256689707	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
6687355709603379	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
1899321687841117	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
3345924324711668	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
0839384384588687	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
8314912075944522	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
5830465202966796	CIÊNCIAS FARMACÊUTICAS	Universidade Federal do Rio Grande do Sul
8775575994924463	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
2026808454761308	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
1552797252054251	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
4405710554666254	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
3618928357885535	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
4864235186730870	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
5181739250816343	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
6807120301496375	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
6510652508821676	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
4148652393234950	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
7963821660167440	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
8463931132128021	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
7343150260855788	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
7510654864567417	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
3425034890910510	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
2842154181751816	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
9925957818567115	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
3125913203030776	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
0741877715456503	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
8740834072933624	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
1798594853959103	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
8793101937926254	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
7308797375006499	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
2207242701486492	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
0388036347987228	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
4611199283816298	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
9382598329890180	CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA	Universidade Federal do Rio Grande do Sul
8568317210953367	CIÊNCIAS PNEUMOLÓGICAS	Universidade Federal do Rio Grande do Sul
2463543969314836	CIÊNCIAS PNEUMOLÓGICAS	Universidade Federal do Rio Grande do Sul
1443037953342619	CIÊNCIAS PNEUMOLÓGICAS	Universidade Federal do Rio Grande do Sul
0486510283183742	CIÊNCIAS PNEUMOLÓGICAS	Universidade Federal do Rio Grande do Sul
8427488721023635	CIÊNCIAS PNEUMOLÓGICAS	Universidade Federal do Rio Grande do Sul
6193813282202014	CIÊNCIAS PNEUMOLÓGICAS	Universidade Federal do Rio Grande do Sul
6663779342872709	CIÊNCIAS PNEUMOLÓGICAS	Universidade Federal do Rio Grande do Sul
4055402467214156	CIÊNCIAS PNEUMOLÓGICAS	Universidade Federal do Rio Grande do Sul
6188227398831347	CIÊNCIAS PNEUMOLÓGICAS	Universidade Federal do Rio Grande do Sul
6207030470899302	CIÊNCIAS PNEUMOLÓGICAS	Universidade Federal do Rio Grande do Sul
6799014309725419	CIÊNCIAS PNEUMOLÓGICAS	Universidade Federal do Rio Grande do Sul
0604395555538567	CIÊNCIAS PNEUMOLÓGICAS	Universidade Federal do Rio Grande do Sul
1523674807661578	CIÊNCIAS PNEUMOLÓGICAS	Universidade Federal do Rio Grande do Sul
6952323677001757	CIÊNCIAS PNEUMOLÓGICAS	Universidade Federal do Rio Grande do Sul
5414134833895954	CIÊNCIAS PNEUMOLÓGICAS	Universidade Federal do Rio Grande do Sul
1080630803725973	CIÊNCIAS PNEUMOLÓGICAS	Universidade Federal do Rio Grande do Sul
1957046813469739	CIÊNCIAS PNEUMOLÓGICAS	Universidade Federal do Rio Grande do Sul
0963215396080813	CIÊNCIAS PNEUMOLÓGICAS	Universidade Federal do Rio Grande do Sul
5743882970749164	CIÊNCIAS PNEUMOLÓGICAS	Universidade Federal do Rio Grande do Sul
4008266159592159	CIÊNCIAS PNEUMOLÓGICAS	Universidade Federal do Rio Grande do Sul
2810241443058705	CIÊNCIAS PNEUMOLÓGICAS	Universidade Federal do Rio Grande do Sul
5379932752838667	CIÊNCIAS PNEUMOLÓGICAS	Universidade Federal do Rio Grande do Sul
5966423782711650	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
5161756010500294	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
6979660450214315	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
9258606189481470	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
7109569481414434	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
1672008572442721	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
0636705617032978	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
2779194283015459	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
6841118121493906	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
1751395373538354	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
0203698190782773	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
7232739159397872	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
5922340038210803	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
1415259314058633	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
5092216089431468	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
2714174059462444	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
1442766445498763	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
2346700109498656	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
1083903733597390	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
5667633455098403	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
0730921999502884	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
7327075085295767	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
9848497567060083	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
4082158326480104	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
9213991200564407	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
1311612572712450	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
0027221474823330	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
6788728560261268	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
6781728084964277	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
9421751922437956	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
8265560517418862	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
1406465696921638	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
6159008045542551	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
3059746986786633	CIÊNCIAS VETERINÁRIAS	Universidade Federal do Rio Grande do Sul
6637449134450426	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
4849566723209094	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
3762855185207010	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
0978837964647017	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
3447520409510736	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
9937016452126074	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
2846614269371078	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
5446996798632062	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
4093653182381054	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
7437115504621985	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
1538338871689655	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
8968483294142013	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
1830250331989097	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
8385283959153698	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
2154028088891512	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
2604911000898464	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
6554835995108169	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
1476916621672594	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
7109472962613397	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
2764405324356669	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
1272997735344283	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
1879817973802031	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
1790013583930834	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
0988994019537246	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
5558354805733623	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
2507333666306110	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
0296622203426132	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
9858319665065036	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
1559292514654215	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
5996993884846655	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
8705873746227963	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
8501956419094089	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
0412577035083946	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
4416858554787169	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
8337454058604654	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
3059640410928425	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
6022637170344999	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
6137513161750332	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
8544491643812450	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
1240066145518940	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
3083628377406351	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
6750115087374323	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
2202679279260042	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
4093722871814514	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
6355224981962273	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
0994187406222820	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
7133274936570173	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
7829435808451741	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
4863727818159643	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
5554254760869075	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
3867942762661182	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
1149542159006335	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
4585719152284650	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
5098313138514050	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
2614542224940249	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
4010781324120944	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
5885575084085406	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
0458322041606755	COMPUTAÇÃO	Universidade Federal do Rio Grande do Sul
1458985996275598	COMUNICAÇÃO	Universidade Federal do Rio Grande do Sul
6382569996199325	COMUNICAÇÃO	Universidade Federal do Rio Grande do Sul
7551841120248747	COMUNICAÇÃO	Universidade Federal do Rio Grande do Sul
1734997653639992	COMUNICAÇÃO	Universidade Federal do Rio Grande do Sul
6339735877466482	COMUNICAÇÃO	Universidade Federal do Rio Grande do Sul
1348666949896605	COMUNICAÇÃO	Universidade Federal do Rio Grande do Sul
8576307497836117	COMUNICAÇÃO	Universidade Federal do Rio Grande do Sul
2958087259315385	COMUNICAÇÃO	Universidade Federal do Rio Grande do Sul
6325917800100060	COMUNICAÇÃO	Universidade Federal do Rio Grande do Sul
2605541404579875	COMUNICAÇÃO	Universidade Federal do Rio Grande do Sul
9644564954295093	COMUNICAÇÃO	Universidade Federal do Rio Grande do Sul
7742913108842534	COMUNICAÇÃO	Universidade Federal do Rio Grande do Sul
6567845958203279	COMUNICAÇÃO	Universidade Federal do Rio Grande do Sul
0811758911094691	COMUNICAÇÃO	Universidade Federal do Rio Grande do Sul
1304688580274983	COMUNICAÇÃO	Universidade Federal do Rio Grande do Sul
7001106299339932	COMUNICAÇÃO	Universidade Federal do Rio Grande do Sul
2853896182203821	COMUNICAÇÃO	Universidade Federal do Rio Grande do Sul
7230106202961229	COMUNICAÇÃO	Universidade Federal do Rio Grande do Sul
5204014695557380	COMUNICAÇÃO	Universidade Federal do Rio Grande do Sul
5243732207004083	COMUNICAÇÃO	Universidade Federal do Rio Grande do Sul
5627209208288722	COMUNICAÇÃO	Universidade Federal do Rio Grande do Sul
2297271923723521	COMUNICAÇÃO	Universidade Federal do Rio Grande do Sul
6542370154854198	COMUNICAÇÃO	Universidade Federal do Rio Grande do Sul
3549646914537475	COMUNICAÇÃO	Universidade Federal do Rio Grande do Sul
3857158621802457	CONTROLADORIA E CONTABILIDADE	Universidade Federal do Rio Grande do Sul
6735490077837110	CONTROLADORIA E CONTABILIDADE	Universidade Federal do Rio Grande do Sul
